session_id,timestamp,t_sec,intensity,mvc_percent,rula_score,deltaE_work,E_fixed,E_recover,E_norm_fixed,E_norm_recover,fatigue_fixed,fatigue_recover,slope_5min_per_s,is_rest_like,subject,EMG_RMS,RMS_fe,E,E_norm,level,E_smooth,slope5m,trend,color,blink
subj1_normal,2025-10-15 09:33:30,2010.0,normal,14.42,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0116,0,subj1,0.0926,-0.0003756289717982281,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:34:00,2040.0,normal,12.34,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0089,0,subj1,0.0822,-0.00033702930638157547,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:34:30,2070.0,normal,13.77,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0139,0,subj1,0.08985,0.00013643342364448585,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:35:00,2100.0,normal,12.79,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0036,0,subj1,0.08445,-0.0003453801955342062,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:35:30,2130.0,normal,14.58,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0022,0,subj1,0.09390000000000001,0.00012140182316974779,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:36:00,2160.0,normal,11.1,3.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0119,0,subj1,0.077,0.0006859820326168137,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:36:30,2190.0,normal,12.51,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0107,0,subj1,0.08305,-0.00034018408672813194,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:37:00,2220.0,normal,12.67,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0056,0,subj1,0.08435000000000001,0.00015684670823984392,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:37:30,2250.0,normal,8.54,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0105,1,subj1,0.06369999999999999,0.00023348931312962284,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:38:00,2280.0,normal,15.89,3.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0047,0,subj1,0.10095000000000001,0.0005970914569698171,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:38:30,2310.0,normal,19.74,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0113,0,subj1,0.1197,2.564496088611201e-05,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:39:00,2340.0,normal,14.09,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0102,0,subj1,0.09145,0.00013049501358039506,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:39:30,2370.0,normal,12.8,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0093,0,subj1,0.0845,-0.00034556577084869644,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:40:00,2400.0,normal,13.09,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0071,0,subj1,0.08645,0.00014905254503069787,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:40:30,2430.0,normal,13.51,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0095,0,subj1,0.08805,-0.00035874161817843475,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:41:00,2460.0,normal,12.82,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0033,0,subj1,0.08460000000000001,-0.0003459369214777186,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:41:30,2490.0,normal,14.54,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0028,0,subj1,0.0937,0.00012214412442776434,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:42:00,2520.0,normal,13.77,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0003,0,subj1,0.08935,-0.0003635665763555146,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:42:30,2550.0,normal,14.12,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0111,0,subj1,0.0911,-0.0003700617123631317,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:43:00,2580.0,normal,14.62,3.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0076,0,subj1,0.0946,0.0006206595219117178,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:43:30,2610.0,normal,9.16,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0049,1,subj1,0.0668,0.00022198364363043566,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:44:00,2640.0,normal,14.76,3.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0003,0,subj1,0.09530000000000001,0.0006180614675086876,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:44:30,2670.0,normal,11.22,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0052,0,subj1,0.0766,-0.000316244871157223,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:45:00,2700.0,normal,18.89,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.005,0,subj1,0.11545000000000001,4.141886261889438e-05,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:45:30,2730.0,normal,10.95,3.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0006,0,subj1,0.07625,0.0006887656623343758,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:46:00,2760.0,normal,15.44,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0015,0,subj1,0.09820000000000001,0.00010544234612247516,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:46:30,2790.0,normal,12.89,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0017,0,subj1,0.08545000000000001,0.00015276405132076676,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:47:00,2820.0,normal,14.3,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0035,0,subj1,0.09200000000000001,-0.0003734020680241784,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:47:30,2850.0,normal,15.14,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0073,0,subj1,0.09670000000000001,0.00011100960555757156,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:48:00,2880.0,normal,15.12,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0118,0,subj1,0.0961,-0.0003886192438134345,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:48:30,2910.0,normal,17.03,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0074,0,subj1,0.10615000000000001,7.593587111646982e-05,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:49:00,2940.0,normal,14.59,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0078,0,subj1,0.09395,0.00012121624785524365,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:49:30,2970.0,normal,14.65,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0006,0,subj1,0.09375000000000001,-0.00037989720403176774,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:50:00,3000.0,normal,15.08,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0098,0,subj1,0.09590000000000001,-0.00038787694255540406,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:50:30,3030.0,normal,14.42,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0016,0,subj1,0.0926,-0.0003756289717982281,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:51:00,3060.0,normal,9.45,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0069,1,subj1,0.06775,-0.00028339804049015704,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:51:30,3090.0,normal,4.51,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0277,1,subj1,0.043550000000000005,0.00030827616487438814,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:52:00,3120.0,normal,6.31,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0387,1,subj1,0.05255,0.00027487260826382365,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:52:30,3150.0,normal,7.14,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0431,1,subj1,0.0562,-0.000240530142839937,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:53:00,3180.0,normal,8.29,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0423,1,subj1,0.06194999999999999,-0.0002618713040078019,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:53:30,3210.0,normal,8.85,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0334,1,subj1,0.06525,0.0002277364783800362,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:54:00,3240.0,normal,6.75,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0304,1,subj1,0.05475000000000001,0.00026670729442569013,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:54:30,3270.0,normal,9.45,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0192,1,subj1,0.06825,0.0002166019595098434,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:55:00,3300.0,normal,9.91,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0042,1,subj1,0.07005,-0.0002919345049573058,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:55:30,3330.0,normal,7.33,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0068,1,subj1,0.05765000000000001,0.0002559439261845056,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:56:00,3360.0,normal,4.53,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0045,1,subj1,0.04315,-0.00019209498575462058,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:56:30,3390.0,normal,5.26,1.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0054,1,subj1,0.0468,-0.00020564198371334635,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:57:00,3420.0,normal,6.36,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0096,1,subj1,0.0528,0.00027394473169130296,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:57:30,3450.0,normal,9.45,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0064,1,subj1,0.06825,0.0002166019595098434,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:58:00,3480.0,normal,8.91,2.0,0.0,0.0,0.0,0.0,0.0,low,low,-0.0026,1,subj1,0.06555,0.00022662302649301136,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:58:30,3510.0,normal,10.18,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0046,0,subj1,0.0719,0.0002030549615511107,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:59:00,3540.0,normal,8.35,3.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0032,1,subj1,0.06325,0.000737015244105188,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 09:59:30,3570.0,normal,6.32,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0035,1,subj1,0.05210000000000001,-0.000225312967050674,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 10:00:00,3600.0,normal,7.61,2.0,0.0,0.0,0.0,0.0,0.0,low,low,0.0084,1,subj1,0.059050000000000005,0.0002507478173784175,0.0,0.0,low,0.0,0.0,flat,green,none
subj1_normal,2025-10-15 10:00:30,3630.0,normal,8.99,1.0,0.0,0.0,0.0,0.0,0.0,low,low,0.011,1,subj1,0.06545000000000001,-0.0002748615760230083,0.0,0.0,low,0.0,0.0,flat,green,none
